Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
    55.60    2.730    2.575    1.000   10.000    2.730
    55.70    2.730    2.575    1.000   10.000    2.730
    55.80    2.730    2.575    1.000   10.000    2.730
    55.90    2.730    2.575    1.000   10.000    2.730
    56.00    2.730    2.575    1.000   10.000    2.730
    56.10    2.730    2.575    1.000   10.000    2.730
    56.20    2.730    2.575    1.000   10.000    2.730
    56.30    2.730    2.575    1.000   10.000    2.730
    56.40    2.730    2.580    1.000   10.000    2.730
    56.50    2.730    2.580    1.000   10.000    2.730
    56.60    2.735    2.575    1.000   10.000    2.735
    56.70    2.735    2.575    1.000   10.000    2.735
    56.80    2.735    2.580    1.000   10.000    2.735
    56.90    2.735    2.580    1.000   10.000    2.735
    57.00    2.735    2.580    1.000   10.000    2.735
    57.10    2.735    2.580    1.000   10.000    2.735
    57.20    2.735    2.580    1.000   10.000    2.735
    57.30    2.735    2.580    1.000   10.000    2.735
    57.40    2.735    2.580    1.000   10.000    2.735
    57.50    2.735    2.580    1.000   10.000    2.735
    57.60    2.735    2.580    1.000   10.000    2.735
    57.70    2.735    2.580    1.000   10.000    2.735
    57.80    2.735    2.580    1.000   10.000    2.735
    57.90    2.735    2.580    1.000   10.000    2.735
    58.00    2.735    2.580    1.000   10.000    2.735
    58.10    2.735    2.580    1.000   10.000    2.735
    58.20    2.740    2.580    1.000   10.000    2.740
    58.30    2.740    2.580    1.000   10.000    2.740
    58.40    2.740    2.580    1.000   10.000    2.740
    58.50    2.740    2.585    1.000   10.000    2.740
    58.60    2.740    2.580    1.000   10.000    2.740
    58.70    2.740    2.585    1.000   10.000    2.740
    58.80    2.740    2.585    1.000   10.000    2.740
    58.90    2.740    2.585    1.000   10.000    2.740
    59.00    2.740    2.585    1.000   10.000    2.740
    59.10    2.740    2.585    1.000   10.000    2.740
    59.20    2.740    2.585    1.000   10.000    2.740
    59.30    2.740    2.585    1.000   10.000    2.740
    59.40    2.740    2.585    1.000   10.000    2.740
    59.50    2.740    2.585    1.000   10.000    2.740
    59.60    2.740    2.585    1.000   10.000    2.740
    59.70    2.740    2.585    1.000   10.000    2.740
    59.80    2.745    2.585    1.000   10.000    2.745
    59.90    2.745    2.585    1.000   10.000    2.745
    60.00    2.745    2.585    1.000   10.000    2.745
    60.10    2.745    2.585    1.000   10.000    2.745
    60.20    2.745    2.585    1.000   10.000    2.745
    60.30    2.745    2.585    1.000   10.000    2.745
    60.40    2.745    2.585    1.000   10.000    2.745
    60.50    2.745    2.585    1.000   10.000    2.745
    60.60    2.745    2.585    1.000   10.000    2.745
    60.70    2.745    2.585    1.000   10.000    2.745
    60.80    2.745    2.590    1.000   10.000    2.745
    60.90    2.745    2.590    1.000   10.000    2.745
    61.00    2.745    2.590    1.000   10.000    2.745
    61.10    2.745    2.590    1.000   10.000    2.745
    61.20    2.745    2.590    1.000   10.000    2.745
    61.30    2.745    2.590    1.000   10.000    2.745
    61.40    2.745    2.590    1.000   10.000    2.745
    61.50    2.745    2.590    1.000   10.000    2.745
    61.60    2.745    2.590    1.000   10.000    2.745
    61.70    2.750    2.590    1.000   10.000    2.750
    61.80    2.750    2.590    1.000   10.000    2.750
    61.90    2.750    2.590    1.000   10.000    2.750
    62.00    2.750    2.590    1.000   10.000    2.750
    62.10    2.750    2.590    1.000   10.000    2.750
    62.20    2.750    2.590    1.000   10.000    2.750
    62.30    2.750    2.590    1.000   10.000    2.750
    62.40    2.750    2.590    1.000   10.000    2.750
    62.50    2.750    2.590    1.000   10.000    2.750
    62.60    2.750    2.590    1.000   10.000    2.750
    62.70    2.750    2.590    1.000   10.000    2.750
    62.80    2.750    2.590    1.000   10.000    2.750
    62.90    2.750    2.595    1.000   10.000    2.750
    63.00    2.750    2.590    1.000   10.000    2.750
    63.10    2.750    2.595    1.000   10.000    2.750
    63.20    2.750    2.595    1.000   10.000    2.750
    63.30    2.755    2.595    1.000   10.000    2.755
    63.40    2.755    2.595    1.000   10.000    2.755
    63.50    2.755    2.595    1.000   10.000    2.755
    63.60    2.755    2.595    1.000   10.000    2.755
    63.70    2.755    2.595    1.000   10.000    2.755
    63.80    2.755    2.595    1.000   10.000    2.755
    63.90    2.755    2.595    1.000   10.000    2.755
    64.00    2.755    2.595    1.000   10.000    2.755
    64.10    2.755    2.595    1.000   10.000    2.755
    64.20    2.755    2.595    1.000   10.000    2.755
    64.30    2.755    2.595    1.000   10.000    2.755
    64.40    2.755    2.595    1.000   10.000    2.755
    64.50    2.755    2.600    1.000   10.000    2.755
    64.60    2.755    2.595    1.000   10.000    2.755
    64.70    2.755    2.595    1.000   10.000    2.755
    64.80    2.755    2.595    1.000   10.000    2.755
    64.90    2.755    2.595    1.000   10.000    2.755
    65.00    2.755    2.595    1.000   10.000    2.755
    65.10    2.755    2.600    1.000   10.000    2.755
    65.20    2.760    2.600    1.000   10.000    2.760
    65.30    2.755    2.600    1.000   10.000    2.755
    65.40    2.760    2.600    1.000   10.000    2.760
    65.50    2.760    2.600    1.000   10.000    2.760
    65.60    2.760    2.600    1.000   10.000    2.760
    65.70    2.760    2.600    1.000   10.000    2.760
    65.80    2.760    2.600    1.000   10.000    2.760
    65.90    2.760    2.600    1.000   10.000    2.760
    66.00    2.760    2.600    1.000   10.000    2.760
    66.10    2.760    2.600    1.000   10.000    2.760
    66.20    2.760    2.600    1.000   10.000    2.760
    66.30    2.760    2.600    1.000   10.000    2.760
    66.40    2.760    2.600    1.000   10.000    2.760
    66.50    2.760    2.600    1.000   10.000    2.760
    66.60    2.760    2.600    1.000   10.000    2.760
    66.70    2.760    2.600    1.000   10.000    2.760
    66.80    2.760    2.600    1.000   10.000    2.760
    66.90    2.760    2.605    1.000   10.000    2.760
    67.00    2.760    2.605    1.000   10.000    2.760
    67.10    2.765    2.605    1.000   10.000    2.765
    67.20    2.765    2.600    1.000   10.000    2.765
    67.30    2.765    2.605    1.000   10.000    2.765
    67.40    2.765    2.605    1.000   10.000    2.765
    67.50    2.765    2.605    1.000   10.000    2.765
    67.60    2.765    2.605    1.000   10.000    2.765
    67.70    2.765    2.605    1.000   10.000    2.765
    67.80    2.765    2.605    1.000   10.000    2.765
    67.90    2.765    2.605    1.000   10.000    2.765
    68.00    2.765    2.605    1.000   10.000    2.765
    68.10    2.765    2.605    1.000   10.000    2.765
    68.20    2.765    2.605    1.000   10.000    2.765
    68.30    2.765    2.605    1.000   10.000    2.765
    68.40    2.765    2.605    1.000   10.000    2.765
    68.50    2.770    2.605    1.000   10.000    2.770
    68.60    2.765    2.605    1.000   10.000    2.765
    68.70    2.770    2.605    1.000   10.000    2.770
    68.80    2.765    2.610    1.000   10.000    2.765
    68.90    2.770    2.605    1.000   10.000    2.770
    69.00    2.770    2.605    1.000   10.000    2.770
    69.10    2.770    2.605    1.000   10.000    2.770
    69.20    2.770    2.610    1.000   10.000    2.770
    69.30    2.770    2.610    1.000   10.000    2.770
    69.40    2.770    2.610    1.000   10.000    2.770
    69.50    2.770    2.610    1.000   10.000    2.770
    69.60    2.770    2.610    1.000   10.000    2.770
    69.70    2.770    2.610    1.000   10.000    2.770
    69.80    2.770    2.610    1.000   10.000    2.770
    69.90    2.770    2.610    1.000   10.000    2.770
    70.00    2.770    2.610    1.000   10.000    2.770
    70.10    2.770    2.610    1.000   10.000    2.770
    70.20    2.770    2.610    1.000   10.000    2.770
    70.30    2.770    2.610    1.000   10.000    2.770
    70.40    2.775    2.610    1.000   10.000    2.775
    70.50    2.775    2.610    1.000   10.000    2.775
    70.60    2.775    2.610    1.000   10.000    2.775
    70.70    2.775    2.610    1.000   10.000    2.775
    70.80    2.775    2.615    1.000   10.000    2.775
    70.90    2.775    2.610    1.000   10.000    2.775
    71.00    2.775    2.610    1.000   10.000    2.775
    71.10    2.775    2.610    1.000   10.000    2.775
    71.20    2.775    2.615    1.000   10.000    2.775
    71.30    2.775    2.615    1.000   10.000    2.775
    71.40    2.775    2.615    1.000   10.000    2.775
    71.50    2.775    2.615    1.000   10.000    2.775
    71.60    2.775    2.615    1.000   10.000    2.775
    71.70    2.775    2.615    1.000   10.000    2.775
    71.80    2.775    2.615    1.000   10.000    2.775
    71.90    2.775    2.615    1.000   10.000    2.775
    72.00    2.775    2.615    1.000   10.000    2.775
    72.10    2.775    2.615    1.000   10.000    2.775
    72.20    2.775    2.615    1.000   10.000    2.775
    72.30    2.775    2.615    1.000   10.000    2.775
    72.40    2.780    2.615    1.000   10.000    2.780
    72.50    2.780    2.615    1.000   10.000    2.780
    72.60    2.775    2.615    1.000   10.000    2.775
    72.70    2.780    2.620    1.000   10.000    2.780
    72.80    2.780    2.615    1.000   10.000    2.780
    72.90    2.780    2.620    1.000   10.000    2.780
    73.00    2.780    2.620    1.000   10.000    2.780
    73.10    2.780    2.615    1.000   10.000    2.780
    73.20    2.780    2.615    1.000   10.000    2.780
    73.30    2.780    2.620    1.000   10.000    2.780
    73.40    2.780    2.620    1.000   10.000    2.780
    73.50    2.780    2.620    1.000   10.000    2.780
    73.60    2.780    2.620    1.000   10.000    2.780
    73.70    2.780    2.620    1.000   10.000    2.780
    73.80    2.780    2.620    1.000   10.000    2.780
    73.90    2.780    2.620    1.000   10.000    2.780
    74.00    2.780    2.620    1.000   10.000    2.780
    74.10    2.780    2.620    1.000   10.000    2.780
    74.20    2.785    2.620    1.000   10.000    2.785
    74.30    2.785    2.620    1.000   10.000    2.785
    74.40    2.785    2.620    1.000   10.000    2.785
    74.50    2.785    2.620    1.000   10.000    2.785
    74.60    2.785    2.620    1.000   10.000    2.785
    74.70    2.785    2.620    1.000   10.000    2.785
    74.80    2.785    2.620    1.000   10.000    2.785
    74.90    2.785    2.620    1.000   10.000    2.785
    75.00    2.785    2.620    1.000   10.000    2.785
    75.10    2.785    2.620    1.000   10.000    2.785
    75.20    2.785    2.625    1.000   10.000    2.785
    75.30    2.785    2.625    1.000   10.000    2.785
    75.40    2.785    2.625    1.000   10.000    2.785
    75.50    2.785    2.625    1.000   10.000    2.785
    75.60    2.785    2.625    1.000   10.000    2.785
    75.70    2.785    2.625    1.000   10.000    2.785
    75.80    2.785    2.625    1.000   10.000    2.785
    75.90    2.785    2.625    1.000   10.000    2.785
    76.00    2.785    2.625    1.000   10.000    2.785
    76.10    2.785    2.625    1.000   10.000    2.785
    76.20    2.785    2.625    1.000   10.000    2.785
    76.30    2.785    2.625    1.000   10.000    2.785
    76.40    2.790    2.625    1.000   10.000    2.790
    76.50    2.790    2.625    1.000   10.000    2.790
    76.60    2.790    2.625    1.000   10.000    2.790
    76.70    2.790    2.625    1.000   10.000    2.790
    76.80    2.790    2.625    1.000   10.000    2.790
    76.90    2.790    2.625    1.000   10.000    2.790
    77.00    2.790    2.625    1.000   10.000    2.790
    77.10    2.790    2.625    1.000   10.000    2.790
    77.20    2.790    2.625    1.000   10.000    2.790
    77.30    2.790    2.625    1.000   10.000    2.790
    77.40    2.790    2.630    1.000   10.000    2.790
    77.50    2.790    2.630    1.000   10.000    2.790
    77.60    2.790    2.630    1.000   10.000    2.790
    77.70    2.790    2.630    1.000   10.000    2.790
    77.80    2.790    2.630    1.000   10.000    2.790
    77.90    2.790    2.630    1.000   10.000    2.790
    78.00    2.790    2.630    1.000   10.000    2.790
    78.10    2.795    2.630    1.000   10.000    2.795
    78.20    2.795    2.630    1.000   10.000    2.795
    78.30    2.795    2.630    1.000   10.000    2.795
    78.40    2.795    2.630    1.000   10.000    2.795
    78.50    2.795    2.630    1.000   10.000    2.795
    78.60    2.795    2.630    1.000   10.000    2.795
    78.70    2.795    2.630    1.000   10.000    2.795
    78.80    2.795    2.630    1.000   10.000    2.795
    78.90    2.795    2.630    1.000   10.000    2.795
    79.00    2.795    2.635    1.000   10.000    2.795
    79.10    2.795    2.630    1.000   10.000    2.795
    79.20    2.795    2.635    1.000   10.000    2.795
    79.30    2.795    2.630    1.000   10.000    2.795
    79.40    2.795    2.635    1.000   10.000    2.795
    79.50    2.795    2.630    1.000   10.000    2.795
    79.60    2.795    2.635    1.000   10.000    2.795
    79.70    2.795    2.635    1.000   10.000    2.795
    79.80    2.795    2.635    1.000   10.000    2.795
    79.90    2.795    2.635    1.000   10.000    2.795
    80.00    2.795    2.635    1.000   10.000    2.795
    80.10    2.800    2.635    1.000   10.000    2.800
    80.20    2.795    2.635    1.000   10.000    2.795
    80.30    2.800    2.635    1.000   10.000    2.800
    80.40    2.800    2.635    1.000   10.000    2.800
    80.50    2.800    2.635    1.000   10.000    2.800
    80.60    2.800    2.635    1.000   10.000    2.800
    80.70    2.800    2.635    1.000   10.000    2.800
    80.80    2.800    2.635    1.000   10.000    2.800
    80.90    2.800    2.635    1.000   10.000    2.800
    81.00    2.800    2.635    1.000   10.000    2.800
    81.10    2.800    2.635    1.000   10.000    2.800
    81.20    2.800    2.635    1.000   10.000    2.800
    81.30    2.800    2.635    1.000   10.000    2.800
    81.40    2.800    2.635    1.000   10.000    2.800
    81.50    2.800    2.640    1.000   10.000    2.800
    81.60    2.800    2.640    1.000   10.000    2.800
    81.70    2.800    2.640    1.000   10.000    2.800
